id	title	publisher	dateOfPublication	placeOfPublication	series
ff82d5b3-f8bd-44bb-8f50-504845ba994a	Union list of serials in libraries of the United States and Canada	H.W. Wilson Co.,	1965.	New York :	
19b4f599-22b1-432c-b3b0-34b5d9061de6	Plant allometry : the scaling of form and process	University of Chicago Press,	©1994.	Chicago :	
a53fa121-4270-41b9-83a4-64195b2712c0	Encyclopedia of African American history, 1896 to the present : from the age of segregation to the twenty-first century	null	2009	null	
0bb54e7b-75fa-4879-b12c-401225e38e3b	DNA structure and function	Academic Press,	©1994.	San Diego :	
12ace9e2-b760-4f90-9552-69b6fd460312	Proust's narrative techniques	Librairie Droz,	1965.	Genève :	
04177c85-d5c7-4251-9638-389ebdd9a179	Les biffins de Gonesse : [Roman	Gallimard,	[1961]	Paris] :	
23d581cb-3254-4ca0-9e6a-2670f5462117	The story of mankind	Boni and Liveright,	1921.	New York :	
59d07c3f-f09d-4935-82d4-4b7475a56626	A honeymoon in Vienna, 1898-1899 : from the diary of Mrs. Hiester Bucher of Lebanon, Pennsylvania	The author,	1995.	Dover, Del. :	
bcfcbf3d-fdae-4259-9d35-02984a85ca87	The theory of communicative action	null	1984	null	
502e11a2-63aa-4f55-a26b-59c647ffa4c8	Jihad in classical and modern Islam : a reader	Markus Wiener,	©1996.	Princeton, NJ :	
2aa9c6be-e1cc-431e-a1cc-a361fad8e7c6	Essential microeconomics for public policy analysis	Praeger,	1995.	Westport, Conn. :	
4c7a971b-9106-4218-9910-b44504d29a80	Masterpieces of Christian literature in summary form	Harper & Row,	[©1963]	New York :	
19dc0e6f-e970-4cc6-ada9-c81c4f36260b	Snail crossing	null	2020	null	
7f2b1550-1847-4768-8275-53390ecb960f	Cat, you better come home	Viking,	1995.	New York :	
d4521351-3c91-40bf-a6e2-25b58171c182	Land degradation : creation and destruction	Blackwell,	1995.	Oxford, UK ;	
abfe4ece-8858-4899-862d-976e2fa7c419	American youth gangs at the millennium	null	2004	null	
772e1a44-0c6f-4dfd-9756-9c14acabbc1a	Cat	null	2014	null	
8fcc231d-d186-4f1e-a87a-d25130f8f987	Night Shift	null	1978	null	
7979f6e7-b192-4718-b99f-be11191bfdf3	General subject-indexes since 1548	Univ. of Pennsylvania Press,	[©1966]	Philadelphia :	
10eb2397-8e7f-4eb0-a674-490bc0c0bcef	DSM-IV training guide for diagnosis of childhood disorders	Brunner/Mazel,	©1996.	New York :	
7311e30b-3b2b-4842-bccc-e17be08f48cf	Life of Pi	null	2001	null	
a93589cf-ffac-4752-8ce6-718e3fd4333d	The Maori wars	null	1974	null	
887d65be-513a-4e6d-86f7-e6a6739aa1a4	Marcel Proust	Viking Press,	1974.	New York :	
d010a940-d362-4b41-b6aa-b7deab575387	Three minute readings for college girls	Hinds & Noble,	©1897.	New York :	
e01acee8-38db-48ec-acae-4db216cdf5e0	Without a hero : stories	Penguin,	1995, ©1994.	New York :	
febb421b-a723-4365-868c-08f15c9e8978	Player's Handbook (Dungeons & Dragons)	Wizards of the Coast, Inc	2014	Renton, WA	
3f08b613-a967-43bc-b58b-cd309ca6deda	The basketball handbook				
56f292a1-9c76-489e-875d-a6c31db82a21	Astronomical and geographical essays : containing a full and comprehensive view, on a new plan, of the general principles of astronomy, the use of the celestial and terrestrial globes ... the description and use of the most improved planetarium, tellurian, and lunarium, and also an introduction to practical astronomy	Printed by J. Dillon ... for, and sold by, W. and S. Jones, opticians,	1799.	London :	
b395a7ef-af73-4291-a26f-7e150d6d517b	Destiny of fire	Pantheon Books,	[1961]	New York] :	
6709df2c-ea11-4467-a1fe-f2d06b14d138	Harry Potter and the Half-Blood Prince	null	2005	null	
45d367de-9efd-4d51-b347-ce20b5caa8a0	Acid-base, fluids, and electrolytes made ridiculously simple	MedMaster, Inc.	1997	null	
a1ed6058-a21b-4ed9-99e1-8eb2ee2ee570	A pioneer sampler : the daily life of a pioneer family in 1840	Ticknor & Fields Books for Young Readers/Houghton Mifflin,	1995, ©1994.	New York :	
0430ae97-ac89-4ff2-8602-bbc5737e2eb6	Shifting contexts : transformations in anthropological knowledge	Routledge,	1995.	London ;	
ef6e261c-3581-4dfe-94d2-8354dea82876	Are genes us? : the social consequences of the new genetics	Rutgers University Press,	©1994.	New Brunswick, N.J. :	
2e22333e-eadd-401c-8e9a-ceff353e6817	Pride and Prejudice	null	1813	null	
52bbf5c5-d943-4ea4-a375-bc982a794aa1	Praeger handbook of sports medicine and athlete health	null	2011	null	
53bd7080-c3aa-4a60-91bb-5ca2a0ea6e3e	The story of Ruby Bridges	Scholastic,	©1995.	New York :	
1c6a932f-3955-4fc2-a57e-94a7d036b226	Using Spanish synonyms	Cambridge University Press,	1994	Cambridge [England] ;	
31173454-a696-45e1-b029-0d0b301cfe3c	xxxyyyzzz	null	1993	null	
ec177cf3-65b7-490c-86c6-e25da6e1447a	Love's labor's lost	null	2009	null	
7da109c0-9d11-42cd-a081-d4b19fa97b71	Privatization and foreign investments in Eastern Europe	Praeger,	1995.	Westport, Conn. :	
8c6ba250-564a-4aa2-b4ec-2c19844d2c51	Utopia lost : the United Nations and world order	Twentieth Century Fund Press,	1995.	New York :	
db89cfde-a069-4787-8994-3f55a3bf8116	Man and the moon	null	1961	null	
e071c725-9837-4671-b48c-23ae613dc4c4	Flat track fashion : the roller derby look book	null	2012	null	
eccaba71-6edb-40cb-aabb-96184b7c5873	Chemistry	null	1963	null	
182ff1b0-0c90-46c8-a61f-c8680dd25a8a	Proust and his world	Scribner,	[©1973]	New York :	
8ac1bc05-b4b1-4a5e-842f-5827e57d29ce	Children's literature comes of age : toward a new aesthetic	Garland Pub.,	1996.	New York :	
99e69229-4e11-4d88-bdc8-6d7c286617a3	Approaches to teaching Shakespeare's Hamlet				
cd9a386a-934d-41a4-b7bb-3e1def7614a9	A frozen woman	Four Walls Eight Windows,	©1995.	New York :	
3a6016bb-a15a-4756-b3a9-5424da523f36	The rhetorical hero : an essay on the aesthetics of André Malraux	Routledge and Paul,	©1964.	London :	
1f68fb5e-6039-472c-b501-506ade6ac18d	Leslie Fiedler	Twayne Publishers,	©1985.	Boston :	
d4c7f06b-501a-409d-8cd1-cd4458e6ecaa	Guidelines for bias-free writing	Indiana University Press,	©1995.	Bloomington :	
344d82b4-1fd5-4dce-a687-935fb5a72247	Academic socialism : merit and morale in higher education	Orchises,	1994.	Washington [D.C.] :	
10ed6def-3064-4245-a8c3-d5a63ca234c7	Journal : avec un index des noms et des oeuvres cites	[Gallimard],	[1948-54]	[Paris] :	
64d73bec-ae6e-46cc-a171-918f512f58e0	Diatoms to dinosaurs : the size and scale of living things	Island Press/Shearwater Books,	©1994.	Washington, D.C. :	
40445675-0b35-4ecb-bd63-4121a59696c0	Proust and literature : the novelist as critic	Harvard University Press,	1957.	Cambridge :	
b7dcaaf5-d27b-4f79-b96c-bf7c981b8a42	Bloodchild : and other stories	Four Walls Eight Windows,	©1995.	New York :	
4ae06096-20ed-477c-8a1f-e12ee29cc20e	L'agneau : roman	Le cercle du livre de France ;	©1954.	[Montreal] :	
60ffc5bb-92bc-4ef3-81d5-0b25617b5fd2	The Elsinore appeal: People v. Hamlet	null	1996	null	
835487be-c204-448d-93c7-3733c364fef4	Supervision as a proactive process : concepts and cases	Waveland Press,	©1995.	Prospect Heights, Ill. :	
be600d82-6a27-4559-acb5-953b4b08857f	Profession of conscience : the making and meaning of life-sciences liberalism	Princeton University Press,	©1994.	Princeton, N.J. :	
fb63d50e-54b8-414c-9780-fa368de4ef41	Chaos and night : a novel	Macmillan,	[1964]	New York :	
e373d92f-03e3-4568-8621-5193d58d5a71	Hamlet	null	2004	null	
dc53de7a-9fc9-448e-b62b-1e90264a8379	Developmental psychobiology : an interdisciplinary science	MIT Press,	©1995.	Cambridge, Mass. :	
bcf7d583-7180-4bea-b248-8854891e5ec7	Le Ma^itre de maison, roman	Grasset,	1968.	Paris :	
c3bc3c37-916f-4f05-97e4-5bf6ee963bd4	Passover	St. Martin's Press,	©1996.	New York :	
65570a59-3ed7-4a63-938e-17ae019849c9	Hamlet: father and son	null	1967	null	
249f0069-a242-4c4e-9c9c-a066714273b6	Profane friendship	Mercury House,	©1994.	San Francisco :	
1c3eb325-2707-48b5-986b-44c479c94213	Splitting : a novel	Atlantic Monthly Press,	©1995.	New York :	
a5da8cb9-0ea0-415c-a9fc-b7d50376ef74	Black Hamlet	null	1947	null	
d1f270c0-ab5a-4471-a5fa-f7ad6421e48f	The contribution of formal education to economic development and economic underdevelopment Ghana as paradigm	P. Lang,	1995.	Frankfurt ;	
5b757d3c-0ab8-44ce-91eb-4ac3cff94be5	Endangered species recovery : finding the lessons, improving the process	Island Press,	©1994.	Washington, D.C. :	
a13b2885-eb02-4f45-aceb-6e5d0f333d95	DNA fingerprinting	Bios Scientific Publishers ;	1994.	Oxford, UK :	
d2a6e12c-58c0-4331-966e-1051c3c970c8	Hamlet's mouse trap; a psychoanalytical study of the drama	null	1970	null	
713a6c5d-9162-4b04-b4b4-d72209982e38	Marcel Proust and the creative encounter	University of Chicago Press,	[1972]	Chicago :	
0d01fa9a-4b4e-44db-b7fe-03781c6a468a	Rarity	Chapman & Hall,	1994.	London ;	
d90b9c6f-bf44-45b3-b8de-e8e925fc7d9e	Looking for Hamlet	null	2007	null	
4240cc59-ed0a-4ba2-af2e-67249f34f682	The Hamlet of Edwin Booth	null	1969	null	
1e0d8779-42d9-44f1-ae8b-6506e203b9a7	A chronology of librarianship	Scarecrow Press,	1968.	Metuchen, N.J. :	
a0369686-721a-4453-be18-a38d81a2394c	Physics of the earth	Brookfield Press,	1992.	Brisbane, Australia :	
eb05309f-d19d-4860-8485-f6fd9aaf9850	Araneologie oder, Naturgeschichte der Spinnen, nach den neuesten bis jezt unbekannten Entdeckungen vorzüglich in Rüksicht auf die daraus hergeleitete Angabe atmosphärischer Veränderungen	Varrentrapp und Wenner,	1798.	Frankfurt am Main :	
e60855e4-f9b9-49bf-b9be-a11e8b7dfb6d	Hamlet and revenge	null	1967	null	
a80edec3-484f-4e02-afff-3316f1ab26b6	Crossing the new bridge	Putnam's,	©1994.	New York :	
11544206-4f6c-444f-b68f-8014f1a2d420	Theoretical mechanics	Mir Publishers ;	1989.	Moscow :	
8bca737a-f60b-4bc3-8e3f-773e9d9c1a21	Henry de Montherlant	Twayne Publishers,	[1968]	New York :	
55932c90-a46b-41db-bc82-e8b928214c0b	Expulsion of the Palestinians : the concept of "transfer" in Zionist political thought, 1882-1948	Institute for Palestine Studies,	©1992.	Washington, D.C. :	
0291b0e2-6029-40c3-9c7d-f0e3155c39b5	Catalogue of the public documents of the ... Congress and of all departments of the Government of the United States for the period from ... to	U.S. G.P.O.,	1896-1945.	Washington :	
ac9e8a76-11e4-49f0-83fc-2667bab380c2	L'H^otel d'Albe	Gallimard,	[1963]	[Paris] :	
aeff4a5c-bb8a-4f4a-806c-633024001d23	The Columbiad : a poem	Printed by Fry and Kammerer,	1807.	Philadelphia :	
5488af5d-e666-4733-9730-c9e69fc01b64	Les nouveaux pr^etres : roman	Table ronde,	[1964]	Paris :	
dc30b86c-8bf0-4e17-90d7-25311604bbc0	Home education : rights and reasons	Crossway Books,	©1993.	Wheaton, Ill. :	
aba938a6-7ffd-4ed4-a1e0-950d4c2f5a3a	Statistical methods in biology	Cambridge University Press,	1995.	Cambridge [England] ;	
3a0c12ee-c6c8-4d83-b9c1-19a4a5f97dba	Betty	Presses de la Cite,	[1961]	[Paris] :	
2133375e-fee8-48bb-b8d2-fea84a346f88	Les sanglots longs	Fayard,	[1970]	[Paris] :	
8046e0c3-d2c2-437d-8cda-6c964588536a	September roses	The Bodley Head,	[1958]	London :	
3239b423-c3b7-4936-bbdc-bcf1691347e4	La bête mahousse	Gallimard,	[1951]	[Paris] :	
745f1441-6851-4e01-8429-236a57f279ab	Base map	The Survey,	1963, 1959.	[Washington, D.C.] :	
61e96ada-ad45-4188-bc80-b2225a98a2f9	John Kenneth Galbraith	Twayne Publishers,	[1975]	Boston :	
691beaff-5fef-4838-8e1c-f85a5f03bcb8	The new Sabin : books described by Joseph Sabin and his successors, now described again on the basis of examination of originals, and fully indexed by title, subject, joint authors, and institutions and agencies	Whitston Pub. Co.,	1974-<1984>	Troy, N.Y. :	
70c3a91c-638f-470b-b61a-6ee6087cc4c2	Plant stems : physiology and functional morphology	Academic Press,	1995.	San Diego, CA :	
f071bd34-89cd-441c-adef-d0d9b692bcec	Hemp today	Quick American Archives ;	1994.	Oakland, CA :	
bf431979-7608-4e1f-8794-6497fccd9d05	[Cyphering books] [manuscript]	[publisher not identified],	1827.	Montgomery County, Pa. :	
f7aea4af-5510-4eaa-999b-ef3505ac2497	Test anxiety and academic performance : an examination of physiological, cognitive, and study skill variables. A thesis presented to the faculty of the Graduate School of Millersville University, in partial fulfillment of the requirements for the degree of Master of Science	University,	1985.	Millersville, Pa. :	
7660717f-b848-4ce1-b341-938ee8920806	The crossing	Vintage International, Vintage Books,	[1995], ©1994.	New York :	
01b2c0b6-3e13-43cd-a93a-b82c51770069	Proust et le roman : essai sur les formes et techniques du roman dans "A la recherche du temps perdu."	Gallimard,	1971.	[Paris,] :	
0d705dbe-afa1-4bac-b9d6-2cea03104cb7	Guide to the study of United States imprints	Belknap Press of Harvard University Press,	1971.	Cambridge, Mass. :	
963e3fc3-20c0-4e85-9c87-40712029e13b	Tracking the vanishing frogs : an ecological mystery	Penguin Books,	1995, ©1994.	New York, N.Y., U.S.A. :	
00c4ff9d-1443-4ad2-ba79-2a5aacfae755	Le Lis de mer	R. Laffont,	1956.	Paris :	
e34376cb-9ac7-4aa6-beef-867bb7a380d3	Plant analysis manual	Kluwer Academic,	1995.	Dordrecht ;	
5f7c5116-c27c-4af6-a726-a54cf7e7b137	Le haut-mal : Les gens d'en face ; Le passager du "Polarlys"	Librairie Artheme Fayard,	[1961]	[Paris] :	
bd407c96-208c-4094-85ad-98a8048105d2	My forty years with Ford	Norton,	[1956]	New York :	
1937a3dd-9740-4653-ab99-95ad74e27761	La Marge	Gallimard,	1967.	[Paris] :	
0248bee3-d3cb-489f-8f2e-1059cf0d66f7	The Russian girl	Penguin Books,	1995, ©1992.	New York, N.Y. :	
53684d47-4da8-4517-be6a-0c6f66eaf1af	Malraux, Sartre, and Aragon as political novelists	University of Florida Press,	1964.	Gainesville :	
ef9fa51a-7f25-41be-8fc4-f0f6dee98e0a	How to have successful schools! : what parents and teachers need to know to improve children's learning	University Press of America,	1995.	Lanham, Md. :	
5d493410-118c-48a0-a4f6-ecc085281113	The Puritan experiment : New England society from Bradford to Edwards	University Press of New England,	©1995.	Hanover :	
4a83a334-c361-45fa-9af8-6ac90ddd99a9	Free for all? : lessons from the Rand Health Insurance Experiment	Harvard University Press,	1993.	Cambridge, Mass. :	
c78ff1f5-ea1d-4cce-a0dd-b0c46f637cae	Two worlds of Islam : interaction between Southeast Asia and the Middle East	University Press of Florida,	©1993.	Gainesville :	
356abcbf-a1a9-4ec9-b0e9-9b3564e0c117	The immoralist	Vintage Books,	1954 [©1930] :	New York :	
7eb7525f-f969-4207-ae79-38512ab21d18	Nuclear energy : a sensible alternative	Plenum Press,	©1985.	New York :	
fffc462c-275a-4e80-811f-52d7025e86be	Der Feldzug in Belgien, Flandern, Artois : vom 14. Mai bis 4. Juni 1940	[Presse-Hoffmann],	[1941?]	[Place of publication not identified] :	
07aba47b-ef37-4883-968d-012bddab0464	Henry Ford : an interpretation	Little, Brown, and Company,	1923.	Boston :	
2123504b-2672-432c-9332-b02314ede3c3	State railroad map of Pennsylvania	Pennsylvania State Railroad Commission,	1912.	Harrisburg, Pa. :	
97bba566-b7fc-4ab9-bf32-3a2ad0e31222	Vol de nuit	Harper & Bros.,	[1963]	New York :	
617431e6-36a3-427e-a4a5-5ae8f504b6c3	Les fiancailles de M. Hire ; L'^ane rouge ; Le coup de lune	[Librairie Artheme Fayard],	[1961]	[Paris] :	
c12ca04c-83fa-4922-b706-b60de61a4472	Dumbing down our kids : why America's children feel good about themselves but can't read, write, or add	St. Martin's Press,	1995.	New York :	
f5b1b5ae-29a0-419c-8fd0-021902b00aa2	Disconsolate empires : French, British and Belgian military involvement in post-colonial Sub-Saharan Africa	University Press of America,	©1994.	Lanham, Md. :	
c93ae3fc-aabb-44fa-bde5-61ef8630b509	La truite : [roman	Gallimard,	[1964]	Paris] :	
c83859dd-c7cf-499b-84b9-0f8d33bd68fa	Sept petites croix dans un carnet	Heath,	[1956]	Boston :	
0afd0346-a306-43f3-9848-fd2d017297a6	The English reader : or, Pieces in prose and poetry, selected from the best writers, designed to assist young persons to read with propriety and effect, to improve their language and sentiments, and to inculcate some of the most important principles of piety and virtue. With a few preliminary observations on the principles of good reading	Printed by J. Griffin, for T. Bedlington, Boston,	1823.	Brunswick [Maine] :	
4ff0271e-598d-4c55-8e42-3bbba8427397	La perle noire : comedie en trois actes en prose	The Century Co.,	1924.	New York ;	
05359c5b-2e9b-407a-bc1d-2764ad15e9e5	The English reader, or, Pieces in prose and poetry : selected from the best writers : designed to assist young persons to read with propriety and effect, to improve their language and sentiments, and to inculcate some of the observations on the principles of piety and virtue : with a few preliminary observations on the principles of good reading	Lincoln & Edmands;	1824.	Boston :	
a46d4232-9f18-4fa2-ac89-5480afbbb856	The United Nations and changing world politics	Westview Press,	1994.	Boulder :	
8f8f10a6-2088-460d-b3b6-8d17469745c7	Proust : a collection of critical essays	Prentice-Hall,	[1962]	Englewood Cliffs, N.J. :	
3ff4708d-5837-494a-bffc-d227f07f93fa	The blue jay's dance : a birth year	HarperCollins Publishers,	©1995.	New York :	
ad6a01e6-8200-4cc5-a8f2-8189e9156d38	The story of the Liberty Bell	Childrens Press,	[1965]	Chicago :	
7682b92e-542a-42b2-8cc9-b9bf781d1126	Shaping New Englands : Puritan clergymen in seventeenth-century England and New England	Twayne ;	1994.	New York :	
2d985ac6-90d3-4278-8329-7f234a1ab35a	An extreme friendship	Phaedra Publishers,	[1968]	New York] :	
7f1b36b1-daa1-4047-9cd8-9ceb8e27d112	L'adieu au roi	B. Grasset,	[1969]	Paris :	
b24fea90-ac91-45c1-aacd-772d5f01daa7	The park	Red Dust,	[1969, ©1968]	New York :	
6ac40f42-cc8a-4176-ac01-baaaa82dd486	Old French fables : The interrupted work of the late Professor Elliott. He had made them his study. Was copying manuscripts from the pen of Marie de France when fatal illness overtook him	null	[1910]	[Baltimore],	
9cf7507b-8c1f-4698-89f7-25ac3770c264	Nathalie Sarraute	Columbia University Press,	1968.	New York :	
61fc8fd3-9247-4a42-8872-f9844fcc4115	Le Rossignol se tait a l'aube	Gallimard,	1970.	[Paris,] :	
520a0661-b1a2-4056-90fc-6fcd34116acd	La vie passionnee de Guillaume Apollinaire	Editions Seghers,	[1958]	Paris :	
6ec2fea6-6a4d-4ad7-83f7-f3974d8106e7	Nathalie Sarraute ou la Recherche de l'authenticite	Gallimard,	1971.	[Paris,] :	
980072dd-f48a-44f0-96ab-9b4957a38ef8	Do you hear them? : A novel	G. Braziller,	[1973]	New York :	
de88d0a2-1789-4502-8f5a-9b3bb2b5055e	Sartre and the artist	University of Chicago Press,	[1969]	Chicago :	
d1abb203-b06d-45ea-80d4-30e7a42b7bd3	La route des Flandres : [roman	Editions de Minuit,	[1960]	Paris] :	
ffd4474c-6969-43b0-90da-43802792e37d	The ogre	Doubleday,	1972.	Garden City, N.Y. :	
6e2f29ee-a401-4ea0-807b-4ab502b2a7fc	Naissance d'un spectre : roman	C. Bourgois,	1969.	[Paris,] :	
dd2f70e5-9ec4-43b9-bd8e-23e567817009	The Political dimensions of religion	State University of New York Press,	©1993.	Albany :	
760babd2-d855-4cb5-8294-6a8cd52c1c4d	Maigret : Le fou de Bergerac ; La danseuse du Gai-Moulin	Librarie Artheme Fayard,	1959.	Paris :	
d4eeb617-d3dc-4ad5-858d-507a961e1948	Sammlung unterschiedlicher nützlicher Recepte	null	1850	null	
